39, State-gov,13, Adm-clerical,2174,0,40, <=50K
42, Private,10, Exec-managerial,0,0,40, <=50K
78, Private,3, Transport-moving,0,0,36, <=50K
54, Private,11, Exec-managerial,0,0,40, >50K
26, Local-gov,13, Adm-clerical,0,0,50, <=50K
30, Private,9, Prof-specialty,0,0,35, >50K
46, Private,13, Craft-repair,0,0,40, >50K
26, Private,13, Prof-specialty,0,0,45, <=50K
30, Private,9, Sales,0,0,35, <=50K
66, Local-gov,16, Prof-specialty,20051,0,35, >50K
23, Private,9, Craft-repair,2597,0,40, <=50K
25, Private,10, Tech-support,0,0,40, <=50K
32, Self-emp-inc,13, Sales,0,0,40, <=50K
25, Local-gov,9, Craft-repair,0,0,38, <=50K
51, Private,7, Machine-op-inspct,0,0,40, <=50K
24, State-gov,13, Prof-specialty,0,0,40, <=50K
22, Private,10, Tech-support,0,0,40, <=50K
28, Private,9, Exec-managerial,0,0,40, <=50K
29, Local-gov,7, Other-service,0,0,20, <=50K
26, Private,13, Other-service,0,0,40, <=50K
41, Federal-gov,13, Exec-managerial,0,0,40, >50K
19, Private,10, Sales,0,0,35, <=50K
39, Private,9, Sales,0,0,26, <=50K
51, Private,15, Prof-specialty,0,0,50, >50K
29, ?,9, ?,0,0,20, <=50K
27, Private,3, Farming-fishing,0,0,40, <=50K
33, Private,13, Prof-specialty,0,0,40, >50K
19, Private,9, Sales,0,0,8, <=50K
67, ?,9, ?,0,0,20, <=50K
41, Private,13, Prof-specialty,0,0,45, >50K
29, Federal-gov,14, Prof-specialty,0,0,40, >50K
28, Private,9, Adm-clerical,0,0,40, <=50K
25, Private,10, Exec-managerial,0,0,40, <=50K
21, Federal-gov,9, Adm-clerical,0,0,36, <=50K
24, Local-gov,10, Tech-support,14344,0,50, >50K
48, Private,7, Other-service,0,0,31, <=50K
46, Self-emp-inc,15, Prof-specialty,0,0,60, >50K
35, Private,10, Sales,0,0,50, <=50K
35, Federal-gov,13, Exec-managerial,0,0,40, >50K
50, Private,6, Craft-repair,0,0,40, <=50K
22, Private,9, Sales,0,0,40, <=50K
45, Private,10, Exec-managerial,0,0,40, <=50K
62, Local-gov,13, Prof-specialty,0,0,40, <=50K
39, Local-gov,14, Prof-specialty,0,1977,45, >50K
33, Local-gov,9, Craft-repair,0,0,40, <=50K
22, Private,10, Handlers-cleaners,0,0,30, <=50K
50, Private,9, Craft-repair,0,0,48, >50K
25, Private,7, Exec-managerial,0,0,40, <=50K
44, Private,10, Other-service,0,0,40, <=50K
26, Private,9, Transport-moving,0,0,40, >50K
31, State-gov,14, Exec-managerial,0,0,50, >50K
56, Private,9, Sales,0,0,15, <=50K
49, Self-emp-not-inc,4, Sales,0,0,40, <=50K
49, Private,8, Craft-repair,0,0,40, >50K
46, Private,9, Adm-clerical,0,0,43, <=50K
33, Private,10, Craft-repair,0,0,40, <=50K
25, Private,13, Prof-specialty,0,0,30, <=50K
40, Private,12, Exec-managerial,0,0,40, >50K
72, ?,4, ?,0,0,30, <=50K
32, State-gov,14, Prof-specialty,0,0,10, <=50K
44, Private,13, Transport-moving,0,0,55, <=50K
48, Private,9, Adm-clerical,0,0,30, <=50K
17, Private,6, Sales,0,0,12, <=50K
50, Private,11, Prof-specialty,0,1887,36, >50K
61, Private,10, Adm-clerical,15024,0,34, >50K
22, Local-gov,9, Handlers-cleaners,0,0,40, <=50K
17, Private,7, Handlers-cleaners,0,0,17, <=50K
49, Self-emp-inc,15, Prof-specialty,0,0,60, >50K
26, Private,9, Other-service,0,0,50, <=50K
19, State-gov,10, Prof-specialty,0,0,10, <=50K
17, Private,8, Other-service,0,0,16, <=50K
38, Private,9, Other-service,0,0,40, <=50K
34, Local-gov,11, Protective-serv,0,0,40, <=50K
51, Private,9, Craft-repair,7298,0,50, >50K
48, Private,9, Craft-repair,0,0,42, >50K
63, Private,14, Prof-specialty,0,0,50, >50K
19, Private,9, Machine-op-inspct,0,0,40, <=50K
73, Private,10, Adm-clerical,20051,0,36, >50K
51, Private,9, Prof-specialty,0,0,43, <=50K
38, Private,14, Other-service,0,1485,40, <=50K
54, Private,10, Prof-specialty,0,0,40, >50K
41, Private,9, Craft-repair,0,1848,40, >50K
65, ?,13, ?,0,2377,40, >50K
36, Self-emp-not-inc,13, Exec-managerial,4386,0,50, >50K
42, Private,4, Craft-repair,0,0,40, <=50K
38, Private,10, Craft-repair,7688,0,40, >50K
20, ?,10, ?,0,0,40, <=50K
37, State-gov,13, Exec-managerial,0,0,50, >50K
35, State-gov,9, Craft-repair,0,1485,40, >50K
51, Self-emp-not-inc,10, Craft-repair,0,0,40, <=50K
23, Private,11, Adm-clerical,0,0,40, <=50K
27, State-gov,13, Prof-specialty,0,0,40, <=50K
19, ?,10, ?,0,0,16, <=50K
37, Private,11, Machine-op-inspct,0,0,42, >50K
29, Private,9, Machine-op-inspct,0,0,45, <=50K
33, Private,2, Craft-repair,0,2603,32, <=50K
60, Private,9, Machine-op-inspct,4650,0,40, <=50K
22, Private,13, Adm-clerical,0,0,20, <=50K
22, ?,10, ?,0,1721,20, <=50K
60, State-gov,11, Other-service,0,0,37, <=50K
35, Private,7, Other-service,0,0,20, <=50K
45, Private,11, Adm-clerical,0,0,40, <=50K
30, Private,9, Machine-op-inspct,0,0,40, >50K
43, Self-emp-inc,10, Exec-managerial,0,0,70, >50K
32, State-gov,14, Adm-clerical,0,0,38, <=50K
35, Private,9, Craft-repair,0,0,42, <=50K
32, Private,11, Other-service,0,0,40, <=50K
61, Private,11, Craft-repair,0,0,40, >50K
40, State-gov,14, Exec-managerial,1506,0,40, <=50K
20, ?,6, ?,0,0,30, <=50K
42, Self-emp-inc,13, Sales,0,0,60, >50K
21, Private,10, Sales,0,0,35, <=50K
21, Private,10, Sales,0,0,20, <=50K
26, Private,13, Exec-managerial,0,0,40, <=50K
36, State-gov,9, Exec-managerial,0,0,60, >50K
24, Private,13, Sales,0,0,40, <=50K
47, Private,13, Exec-managerial,0,0,57, >50K
51, Private,12, Tech-support,0,0,30, <=50K
65, ?,9, ?,0,0,40, <=50K
61, Private,13, Priv-house-serv,0,0,12, <=50K
67, Private,10, Sales,0,0,25, <=50K
49, Private,9, Farming-fishing,0,0,25, <=50K
63, ?,9, ?,0,1485,40, >50K
58, Private,11, Craft-repair,0,1887,48, >50K
61, Private,4, Machine-op-inspct,0,0,40, <=50K
36, Private,9, Craft-repair,0,0,35, <=50K
19, Private,10, Tech-support,0,0,40, <=50K
29, Self-emp-not-inc,10, Craft-repair,0,0,35, <=50K
43, Private,13, Machine-op-inspct,0,1887,40, >50K
60, Self-emp-not-inc,9, Sales,2597,0,55, <=50K
21, Private,10, Sales,0,0,40, <=50K
22, Private,9, Sales,0,0,40, <=50K
33, Private,13, Exec-managerial,0,0,65, >50K
36, Private,13, Sales,0,0,50, <=50K
37, Private,13, Transport-moving,0,0,46, <=50K
35, Private,12, Adm-clerical,0,0,40, <=50K
17, Private,6, Priv-house-serv,0,0,30, <=50K
37, Private,9, Craft-repair,0,0,60, >50K
22, ?,9, ?,0,0,45, <=50K
28, Private,10, Craft-repair,0,0,40, >50K
42, Private,10, Machine-op-inspct,0,0,40, <=50K
57, Self-emp-inc,9, Transport-moving,5178,0,60, >50K
26, Private,10, Farming-fishing,0,0,65, <=50K
45, Local-gov,7, Other-service,0,0,50, <=50K
32, Private,13, Craft-repair,0,0,44, >50K
63, Private,10, Adm-clerical,0,0,43, <=50K
22, Private,10, Prof-specialty,0,0,20, <=50K
36, Private,10, Exec-managerial,0,0,55, >50K
45, State-gov,9, Exec-managerial,0,0,40, <=50K
34, Self-emp-not-inc,15, Prof-specialty,0,0,55, >50K
27, State-gov,13, Prof-specialty,0,0,60, <=50K
20, ?,10, ?,0,0,20, <=50K
47, Self-emp-not-inc,9, Farming-fishing,0,0,56, >50K
46, Private,4, Other-service,0,0,52, <=50K
28, Private,10, Machine-op-inspct,0,0,40, <=50K
45, Private,9, Handlers-cleaners,0,0,40, <=50K
26, Private,13, Adm-clerical,0,0,40, <=50K
32, Self-emp-not-inc,6, Exec-managerial,0,0,45, <=50K
30, Local-gov,8, Adm-clerical,0,0,40, <=50K
59, Private,6, Transport-moving,0,0,40, <=50K
58, State-gov,16, Exec-managerial,0,0,43, >50K
45, Private,10, Handlers-cleaners,0,0,30, <=50K
76, Self-emp-not-inc,10, Transport-moving,0,0,40, <=50K
38, Private,9, Adm-clerical,0,0,40, <=50K
32, Private,14, Sales,0,0,40, <=50K
38, Self-emp-not-inc,9, Farming-fishing,0,0,50, <=50K
30, Private,12, Prof-specialty,0,0,36, <=50K
53, Self-emp-inc,11, Exec-managerial,0,0,40, >50K
41, Private,13, Machine-op-inspct,0,0,40, <=50K
27, State-gov,13, Prof-specialty,0,0,50, <=50K
44, Local-gov,12, Farming-fishing,0,0,30, <=50K
35, Private,14, Exec-managerial,0,0,50, >50K
36, Private,2, Other-service,0,0,40, <=50K
51, Private,10, Exec-managerial,0,0,10, >50K
42, Local-gov,9, Transport-moving,0,0,40, <=50K
40, Self-emp-not-inc,13, Prof-specialty,7298,0,50, >50K
45, Private,9, Handlers-cleaners,0,0,40, <=50K
55, Private,5, Craft-repair,99999,0,37, >50K
36, Private,4, Machine-op-inspct,0,0,40, <=50K
57, Federal-gov,9, Craft-repair,0,0,40, >50K
27, Private,9, Tech-support,0,0,45, <=50K
62, Private,14, Handlers-cleaners,4650,0,40, <=50K
29, Private,13, Sales,0,0,55, <=50K
38, Self-emp-not-inc,13, Craft-repair,0,0,30, <=50K
29, Private,9, Craft-repair,0,0,50, <=50K
18, ?,10, ?,0,0,30, <=50K
19, ?,8, ?,0,0,30, <=50K
32, Local-gov,14, Prof-specialty,4865,0,40, <=50K
34, Private,13, Exec-managerial,0,1741,40, <=50K
25, Private,12, Prof-specialty,0,0,55, <=50K
34, Local-gov,14, Prof-specialty,0,0,35, <=50K
37, State-gov,10, Exec-managerial,0,0,38, <=50K
37, Private,9, Craft-repair,0,0,45, <=50K
18, Private,9, Handlers-cleaners,0,0,25, <=50K
24, Private,11, Craft-repair,0,0,40, <=50K
17, Private,8, Other-service,0,0,30, <=50K
35, Private,13, Sales,0,0,40, <=50K
31, Private,11, Tech-support,0,0,32, <=50K
29, Private,12, Craft-repair,0,0,60, <=50K
49, Self-emp-not-inc,9, Craft-repair,0,0,40, <=50K
71, ?,13, ?,0,0,10, >50K
35, Federal-gov,9, Adm-clerical,0,0,40, <=50K
55, Self-emp-not-inc,9, Craft-repair,0,0,50, <=50K
37, Private,3, Machine-op-inspct,0,0,40, <=50K
33, Local-gov,10, Adm-clerical,0,0,18, <=50K
49, Private,13, Sales,0,0,45, >50K
32, Private,9, Handlers-cleaners,0,0,45, <=50K
63, ?,7, ?,0,0,40, <=50K
39, Private,14, Prof-specialty,0,0,40, <=50K
42, Local-gov,9, Farming-fishing,0,0,40, <=50K
30, State-gov,14, Prof-specialty,0,0,50, >50K
30, Private,11, Prof-specialty,0,0,40, <=50K
48, Self-emp-inc,9, Farming-fishing,0,0,40, >50K
57, Self-emp-not-inc,13, Sales,0,0,10, <=50K
56, Private,6, Other-service,0,0,45, <=50K
28, Private,10, Protective-serv,0,0,40, <=50K
43, Private,13, Tech-support,0,0,24, >50K
46, Private,9, Craft-repair,0,0,60, <=50K
60, Private,13, Exec-managerial,15024,0,45, >50K
50, Local-gov,14, Prof-specialty,0,0,65, <=50K
37, Private,15, Prof-specialty,0,0,50, >50K
41, Private,9, Priv-house-serv,0,0,40, <=50K
38, Private,10, Exec-managerial,0,0,38, >50K
23, Private,10, Other-service,0,0,40, <=50K
59, Private,10, Exec-managerial,0,0,50, >50K
72, Private,14, Prof-specialty,2329,0,60, <=50K
47, Local-gov,10, Adm-clerical,0,0,33, <=50K
29, Private,11, Craft-repair,0,0,40, <=50K
35, Private,13, Prof-specialty,0,0,60, <=50K
24, Private,10, Adm-clerical,0,0,15, <=50K
22, Private,9, Sales,0,0,40, <=50K
24, Private,9, Exec-managerial,0,0,40, <=50K
42, Private,13, Prof-specialty,7298,0,45, >50K
55, Federal-gov,13, Other-service,0,0,72, <=50K
40, State-gov,14, Prof-specialty,0,0,20, <=50K
61, Private,9, Adm-clerical,0,0,40, <=50K
58, Self-emp-not-inc,13, Farming-fishing,0,0,72, <=50K
39, State-gov,9, Prof-specialty,0,0,40, <=50K
45, Self-emp-not-inc,10, Prof-specialty,0,0,50, <=50K
25, Private,9, Handlers-cleaners,0,0,45, <=50K
69, ?,16, ?,0,0,50, >50K
36, Private,13, Sales,0,0,60, <=50K
34, Private,11, Craft-repair,7688,0,40, >50K
45, Private,13, Prof-specialty,0,0,45, >50K
27, ?,8, ?,0,0,45, <=50K
28, Private,10, Handlers-cleaners,0,0,40, <=50K
27, Private,10, Adm-clerical,0,0,60, <=50K
41, State-gov,9, Other-service,0,0,40, <=50K
18, State-gov,9, Sales,0,0,30, <=50K
44, Private,13, Tech-support,0,0,40, >50K
47, Private,11, Exec-managerial,0,0,45, >50K
36, Local-gov,9, Exec-managerial,0,0,40, <=50K
66, Private,1, Priv-house-serv,0,0,40, <=50K
33, Private,9, Adm-clerical,0,0,45, <=50K
39, Local-gov,9, Handlers-cleaners,0,0,40, >50K
30, Private,9, Transport-moving,0,0,40, <=50K
34, Self-emp-not-inc,9, Craft-repair,0,0,40, >50K
62, Self-emp-not-inc,14, Prof-specialty,0,0,32, <=50K
21, Private,10, Adm-clerical,0,0,45, <=50K
50, Self-emp-inc,14, Prof-specialty,7298,0,50, >50K
30, Private,13, Exec-managerial,3103,0,60, >50K
43, Private,9, Exec-managerial,0,0,40, >50K
19, Private,10, Other-service,0,0,40, <=50K
26, Federal-gov,11, Craft-repair,0,0,50, <=50K
50, Private,4, Transport-moving,0,1579,65, <=50K
45, Federal-gov,14, Exec-managerial,0,0,40, >50K
46, Self-emp-inc,14, Sales,0,0,50, >50K
17, Private,6, Other-service,0,0,15, <=50K
56, Private,4, Exec-managerial,0,0,40, >50K
25, Private,10, Adm-clerical,3103,0,40, >50K
47, Private,14, Machine-op-inspct,0,0,42, <=50K
23, Private,9, Sales,0,0,45, <=50K
51, Self-emp-not-inc,9, Other-service,0,0,20, <=50K
19, Private,10, Tech-support,0,0,25, <=50K
33, Self-emp-not-inc,9, Craft-repair,0,0,40, <=50K
32, Private,9, Other-service,0,0,80, <=50K
52, Private,9, Transport-moving,0,0,40, <=50K
36, Private,10, Other-service,0,0,40, <=50K
34, Private,9, Craft-repair,0,0,40, <=50K
26, ?,9, ?,0,0,40, <=50K
26, Self-emp-inc,8, Sales,0,0,98, <=50K
35, Local-gov,10, Craft-repair,0,0,40, <=50K
58, Federal-gov,13, Adm-clerical,0,0,40, >50K
32, Private,7, Craft-repair,0,0,50, <=50K
23, Private,10, Other-service,0,0,40, <=50K
28, Self-emp-not-inc,10, Machine-op-inspct,0,0,40, <=50K
20, Private,6, Other-service,0,0,35, <=50K
17, Private,6, Other-service,0,0,20, <=50K
56, Private,9, Transport-moving,3103,0,45, >50K
26, Private,9, Adm-clerical,0,0,40, <=50K
43, State-gov,13, Prof-specialty,1506,0,36, <=50K
45, Self-emp-not-inc,10, Prof-specialty,0,0,35, <=50K
34, Private,10, Exec-managerial,7688,0,50, >50K
54, Private,2, Other-service,0,0,35, <=50K
51, Local-gov,9, Other-service,0,0,40, <=50K
58, Self-emp-not-inc,10, Farming-fishing,0,0,60, <=50K
49, Private,12, Adm-clerical,2597,0,40, <=50K
21, Private,11, Adm-clerical,0,0,40, <=50K
44, Private,10, Other-service,0,0,40, <=50K
26, Private,13, Exec-managerial,0,0,50, <=50K
39, Private,13, Prof-specialty,0,0,40, <=50K
19, ?,9, ?,0,0,40, <=50K
37, Private,10, Handlers-cleaners,0,0,40, <=50K
49, Private,9, Adm-clerical,0,0,32, <=50K
45, Private,9, Machine-op-inspct,0,0,40, <=50K
60, Federal-gov,9, Adm-clerical,0,0,40, <=50K
28, Federal-gov,13, Exec-managerial,0,0,40, <=50K
23, Private,10, Machine-op-inspct,0,0,30, <=50K
44, Private,13, Prof-specialty,0,0,45, <=50K
19, State-gov,10, Farming-fishing,0,0,12, <=50K
37, Private,9, Exec-managerial,0,0,40, >50K
41, Self-emp-not-inc,9, Farming-fishing,0,0,38, <=50K
56, Federal-gov,13, Exec-managerial,7688,0,40, >50K
44, Private,12, Exec-managerial,0,0,54, >50K
30, Private,13, Craft-repair,0,0,36, >50K
23, Private,13, Sales,0,0,40, <=50K
44, Private,9, Exec-managerial,3103,0,40, >50K
38, Private,9, Exec-managerial,7688,0,70, >50K
32, Private,10, Sales,5178,0,50, >50K
57, Self-emp-not-inc,14, Farming-fishing,0,0,20, <=50K
35, Private,15, Prof-specialty,7688,0,50, >50K
48, Self-emp-not-inc,13, Exec-managerial,99999,0,50, >50K
32, Local-gov,10, Protective-serv,0,0,99, <=50K
76, Federal-gov,14, Prof-specialty,0,0,15, <=50K
57, Local-gov,9, Handlers-cleaners,0,0,30, <=50K
58, ?,10, ?,0,0,40, <=50K
51, Private,14, Exec-managerial,7298,0,50, >50K
50, Private,6, Other-service,0,0,40, <=50K
38, Private,9, Other-service,0,0,25, <=50K
53, Private,9, Transport-moving,0,2002,40, <=50K
59, Self-emp-not-inc,4, Craft-repair,0,0,20, <=50K
23, Private,9, Transport-moving,0,0,40, <=50K
44, Private,11, Exec-managerial,8614,0,40, >50K
23, Private,13, Sales,0,0,40, <=50K
23, Private,12, Sales,0,0,20, <=50K
44, Private,13, Exec-managerial,0,0,40, >50K
30, Private,9, Tech-support,0,0,40, <=50K
28, Private,9, Sales,0,0,40, <=50K
46, Private,10, Exec-managerial,0,0,40, <=50K
34, Local-gov,1, Adm-clerical,0,0,25, <=50K
38, Private,13, Exec-managerial,27828,0,45, >50K
26, Private,10, Sales,0,0,37, <=50K
39, Private,9, Craft-repair,0,0,40, <=50K
28, Private,10, Sales,0,0,40, <=50K
33, State-gov,14, Prof-specialty,0,0,19, <=50K
43, Private,14, Prof-specialty,0,2547,40, >50K
30, Private,13, Exec-managerial,0,0,40, <=50K
59, State-gov,14, Exec-managerial,0,0,50, >50K
26, Private,9, Machine-op-inspct,0,0,45, <=50K
28, Private,10, Tech-support,0,0,24, <=50K
48, Self-emp-not-inc,10, Other-service,0,0,40, <=50K
49, Private,13, Prof-specialty,1506,0,35, <=50K
41, Self-emp-not-inc,9, Handlers-cleaners,0,2179,40, <=50K
20, Private,10, Adm-clerical,0,0,30, <=50K
49, Private,9, Protective-serv,0,0,40, >50K
37, State-gov,13, Prof-specialty,0,0,40, <=50K
18, Private,8, Sales,0,0,8, <=50K
61, Private,9, Tech-support,0,0,40, >50K
26, Private,9, Handlers-cleaners,0,0,48, <=50K
66, Private,13, Other-service,0,0,12, <=50K
68, Private,14, Prof-specialty,3273,0,40, <=50K
27, Local-gov,9, Protective-serv,0,0,40, <=50K
66, Self-emp-not-inc,10, Farming-fishing,0,0,7, <=50K
28, Private,6, Other-service,0,0,15, <=50K
26, Private,13, Prof-specialty,0,0,40, <=50K
25, ?,9, ?,0,0,40, <=50K
46, Private,10, Transport-moving,0,0,48, <=50K
62, ?,13, ?,0,0,40, <=50K
35, Private,9, Machine-op-inspct,0,1974,40, <=50K
26, Self-emp-not-inc,9, Farming-fishing,0,0,60, <=50K
40, Private,9, Machine-op-inspct,0,0,40, <=50K
31, Private,10, Exec-managerial,0,0,45, <=50K
52, Private,9, Transport-moving,0,0,40, <=50K
61, Self-emp-not-inc,9, Other-service,0,0,12, <=50K
39, State-gov,7, Craft-repair,0,0,40, <=50K
25, Private,9, Other-service,114,0,40, <=50K
47, Private,13, Tech-support,0,0,48, <=50K
33, Private,13, Machine-op-inspct,0,0,40, <=50K
17, Private,7, Other-service,0,0,25, <=50K
26, Private,9, Adm-clerical,0,0,45, <=50K
25, Private,9, Handlers-cleaners,0,0,40, <=50K
39, Self-emp-not-inc,9, Exec-managerial,0,0,16, <=50K
33, Private,14, Exec-managerial,7298,0,45, >50K
46, Federal-gov,10, Exec-managerial,0,0,40, <=50K
27, Private,10, Adm-clerical,0,0,20, <=50K
48, Private,9, Prof-specialty,7298,0,40, >50K
29, Self-emp-not-inc,7, Other-service,0,0,5, <=50K
40, Private,13, Sales,0,0,40, <=50K
24, Private,13, Sales,0,0,40, <=50K
55, Private,13, Exec-managerial,0,1579,35, <=50K
56, Private,9, Exec-managerial,0,0,40, >50K
25, Private,12, Craft-repair,0,0,30, <=50K
36, Private,10, Craft-repair,0,0,50, <=50K
26, Self-emp-not-inc,9, Exec-managerial,0,0,45, <=50K
37, Private,9, Handlers-cleaners,0,0,44, >50K
36, Private,9, Craft-repair,0,0,40, <=50K
23, Self-emp-not-inc,7, Craft-repair,0,0,50, <=50K
25, Private,13, Prof-specialty,0,0,60, <=50K
36, State-gov,9, Adm-clerical,0,0,40, <=50K
37, Self-emp-not-inc,10, Craft-repair,0,0,70, <=50K
39, Self-emp-inc,12, Sales,5178,0,48, >50K
35, Private,11, Craft-repair,0,0,40, <=50K
33, Private,7, Handlers-cleaners,0,0,40, <=50K
31, Private,10, Craft-repair,0,0,46, <=50K
49, Private,10, Prof-specialty,0,0,22, <=50K
34, Self-emp-not-inc,13, Transport-moving,0,0,50, <=50K
40, Private,9, Transport-moving,0,0,60, <=50K
27, Private,10, Adm-clerical,0,0,40, <=50K
50, Self-emp-not-inc,16, Prof-specialty,0,0,23, <=50K
38, Private,8, Machine-op-inspct,0,0,50, <=50K
55, State-gov,13, Exec-managerial,0,0,40, <=50K
49, Self-emp-not-inc,4, Other-service,0,0,70, <=50K
40, Private,13, Other-service,0,0,40, <=50K
42, Private,11, Tech-support,0,0,30, <=50K
51, Private,13, Prof-specialty,0,0,50, >50K
27, Private,13, Adm-clerical,0,0,50, <=50K
30, State-gov,9, Protective-serv,0,0,40, >50K
70, ?,16, ?,0,0,20, >50K
40, Private,6, Other-service,0,0,40, <=50K
43, Self-emp-not-inc,13, Craft-repair,0,0,35, <=50K
24, Private,9, Other-service,0,0,40, <=50K
22, ?,4, ?,0,0,40, <=50K
38, Private,13, Sales,0,0,60, >50K
52, Private,9, Craft-repair,0,0,40, <=50K
32, Private,11, Sales,0,0,50, >50K
33, Private,11, Protective-serv,0,0,40, <=50K
21, Private,9, Machine-op-inspct,0,0,40, <=50K
27, Private,10, Sales,0,0,50, <=50K
31, Private,9, Exec-managerial,0,0,50, <=50K
29, Private,14, Prof-specialty,0,0,40, >50K
49, Private,3, Other-service,0,2603,40, <=50K
61, ?,13, ?,0,0,7, >50K
46, Private,13, Sales,0,0,50, >50K
37, Private,7, Craft-repair,0,0,40, <=50K
56, Federal-gov,13, Adm-clerical,0,0,40, >50K
37, Private,10, Craft-repair,0,0,40, <=50K
26, Self-emp-not-inc,9, Adm-clerical,0,0,40, <=50K
31, Private,10, Adm-clerical,0,0,35, <=50K
36, Private,9, Other-service,0,0,40, <=50K
52, Private,6, Handlers-cleaners,0,0,45, <=50K
40, Private,10, Craft-repair,0,0,60, <=50K
21, Private,9, Exec-managerial,0,0,60, <=50K
63, Private,6, Machine-op-inspct,0,0,40, <=50K
30, Private,9, Adm-clerical,0,0,40, <=50K
30, Private,13, Sales,0,0,20, <=50K
50, Private,13, Exec-managerial,0,0,60, <=50K
41, Private,14, Exec-managerial,0,0,45, <=50K
39, Self-emp-inc,13, Exec-managerial,0,0,60, >50K
23, Private,9, Machine-op-inspct,0,0,48, <=50K
52, Private,9, Sales,0,2377,40, <=50K
17, ?,7, ?,0,0,20, <=50K
46, Private,11, Tech-support,0,625,40, <=50K
26, Private,10, Adm-clerical,0,0,42, <=50K
30, Private,10, Craft-repair,0,1740,40, <=50K
23, Private,10, Exec-managerial,0,0,50, <=50K
21, State-gov,10, Adm-clerical,0,0,12, <=50K
39, Private,9, Transport-moving,0,0,55, <=50K
37, Local-gov,11, Protective-serv,0,0,40, <=50K
40, Self-emp-not-inc,14, Exec-managerial,99999,0,50, >50K
38, Private,10, Adm-clerical,0,0,20, <=50K
47, Private,13, Sales,4064,0,60, <=50K
20, Private,10, Other-service,0,0,35, <=50K
35, Private,9, Craft-repair,0,0,40, <=50K
62, State-gov,13, Prof-specialty,14084,0,40, >50K
32, Private,7, Other-service,0,0,15, <=50K
42, Self-emp-inc,13, Sales,0,0,60, >50K
32, Private,6, Craft-repair,0,0,40, <=50K
27, Private,10, Other-service,0,0,30, <=50K
53, Self-emp-inc,13, Sales,0,0,45, >50K
28, Self-emp-not-inc,3, Handlers-cleaners,0,0,25, <=50K
26, Private,9, Sales,0,0,40, <=50K
47, Private,15, Exec-managerial,0,0,45, >50K
23, Private,10, Protective-serv,0,0,40, <=50K
70, Self-emp-inc,10, Exec-managerial,0,0,30, <=50K
41, State-gov,13, Exec-managerial,0,0,40, <=50K
43, State-gov,14, Prof-specialty,0,0,45, <=50K
65, Private,9, Sales,0,0,25, <=50K
40, Self-emp-not-inc,9, Craft-repair,0,1672,40, <=50K
64, Self-emp-not-inc,9, Exec-managerial,0,0,45, >50K
40, Private,10, Exec-managerial,0,0,45, <=50K
43, Private,13, Exec-managerial,0,0,35, <=50K
50, Federal-gov,9, Adm-clerical,0,0,48, <=50K
19, ?,10, ?,0,0,30, <=50K
32, Self-emp-not-inc,13, Prof-specialty,2174,0,60, <=50K
32, Private,7, Farming-fishing,0,0,40, <=50K
42, Private,7, Sales,1506,0,50, <=50K
41, Private,9, Craft-repair,0,0,40, >50K
30, Private,10, Exec-managerial,0,0,40, <=50K
20, Private,10, Other-service,0,0,30, <=50K
45, State-gov,9, Craft-repair,0,0,40, <=50K
42, Private,16, Prof-specialty,0,1902,50, >50K
